Clapeyron Database File
tc-PR parameters [csvtype = single,sep = ;]
species;Mw;Tc;Pc;acentricfactor;L;M;N;v_shift
aspirin~|~acetylsalicylic acid;180.15742;765.0;3270000;0.832697;0.848024932346616;0.839353186662122;1.72868544637771;0.0147309060799009
aziridine~|~ethyleneimine~|~azacyclopropane;43.0678;537.0;6850000;0.200735;1.63509080463944;0.99999213667072;0.397781346669174;0.0123811684416289
sucrose~|~b-d-fructofuranosyl-a-d-glucopyranoside;342.29648;1086.0;2690000;0.365256;0.599116809683286;0.832370712529638;1.33387553159553;0.0784958639709927
benzanthracene~|~benz(a)anthracene~|~benz[a]anthracene;228.28788;979.0;2390000;0.569215;;;;
benzaldehyde;106.12194;695.0;4650000;0.312737;0.486256579704579;0.827141060729735;1.41917077900955;0.0042229575217909
benzamide;121.13658;824.0;5050000;0.5585;0.425884799717287;0.80784330034229;2.18201283913881;0.0027137375397594
benzene;78.11184;562.05;4895000;0.2103;0.134874596105166;0.848157921496821;2.57899623571884;-0.0014389634378783
benzyl mercaptan~|~benzenemethanethiol~|~(mercaptomethyl)benzene;124.20342;718.0;4060000;0.312604;0.406377132979119;0.80553331625809;1.55729300006953;0.0034254152695796
benzenepropanol~|~3-phenyl-1-propanol;136.19098;694.0;3430000;0.803271;1.92531302645015;0.999950147322844;0.72034236597573;-0.0063004049318763
benzidine;184.23708;929.0;3300000;0.73471;0.530152246141217;0.810569639496411;2.2751219060903;-0.001495962156954
benzo thiophene~|~benzo(b)thiophene~|~benzo[b]thiophene;134.198;764.0;4760000;0.30712;0.238798768650241;0.856120717372892;2.45409289400072;-0.0133532154202689
benzoic acid;122.12134;751.0;4470000;0.602794;2.30607274340935;0.999995365824973;0.480562500622795;0.0091277091430007
butyl benzoate~|~n-butyl benzoate~|~benzoicacidbutylester~|~benzoic acid, butyl ester;178.22766;724.0;2590000;0.576708;1.08114294508455;0.992172909008038;1.10703657217143;0.0087871120598879
benzyl benzoate~|~benzoicacidphenylmethylester;212.24388;820.0;2580000;0.59022;;;;
propyl benzoate~|~n-propyl benzoate~|~benzoicacidpropylester;164.20108;710.0;2850000;0.520873;0.301608615547718;0.836121639132214;2.78726287605509;0.0085592038234913
benzoylperoxide;242.2268;884.0;2570000;0.913587;;;;
benzylalcohol~|~benzenemethanol;108.13782;720.15;4374000;0.363116;1.26206966688195;0.0000231807502941;0.770160271949349;0.016722687710307
benzylamine;107.15306;684.0;4320000;0.401064;0.22046197695538;0.835421119311299;2.80018801200119;0.0003890799386606
benzylformate;136.14792;698.0;3590000;0.420285;1.13825728994057;0.952487150213433;0.837592764679392;0.0076262783938145
beta-pinene~|~.beta.-pinene;136.23404;643.0;2760000;0.324932;0.215711365223104;0.846543524280469;2.6055019804611;0.0118661602404947
beta-propiolactone;72.06266;686.0;6910000;0.357709;;;;
bicyclo[2,2,2]octane~|~bicyclo[2.2.2]octane;110.197;625.0;3420000;0.205424;0.198598606399532;0.866320368566427;2.3069356758627;0.0217337567906292
bicyclohexyl~|~1,1'-bicyclohexyl;166.30308;727.0;2560000;0.427556;0.315418092374763;0.853318354151547;2.49698223473946;0.0084152111413943
biphenyl;154.2078;773.0;3380000;0.402873;0.232204003465885;0.83327298649427;2.72377211976236;0.0073377772497611
di-t-butyl peroxide~|~di-tert-butylperoxide~|~bis(1,1-dimethylethyl)peroxide;146.22732;547.0;2480000;0.403148;0.210959626092314;0.832820343004765;2.8490138532907;-0.0234010091412187
bis-(2-aminoethyl)ether;104.151;655.8;4421000;0.615151;0.114429900124364;0.790403789228619;3.89315699296868;-0.0535865033679305
di(2-chloroethyl)ether~|~bis(2-chloroethyl)ether;143.01172;666.0;3590000;0.393956;0.255654004795725;0.800883330837108;2.29340307167413;0.0157638902832096
bis(1-phenylethyl) ether~|~bis(alpha-methylbenzyl)ether;226.314;770.6;1992000;0.483395;0.174374777977506;0.732137329759633;2.479203650149;0.0400755384920229
2-phenyl-1-propanol~|~b-methylbenzeneethanol;136.19098;685.0;3490000;0.764278;0.535490062080354;0.813768132790925;2.33535020614016;-0.0100885190908351
bromine;159.808;584.15;10300000;0.128997;0.135815290677461;0.868888136775393;2.27193629624834;-0.0099116070694113
bromobenzene;157.0079;670.15;4519100;0.250575;0.236480153415746;0.842544917808037;2.11394678569061;0.0024081877892297
bromochlorodifluoromethane;165.3645064;426.15;4254000;0.187058;1.42134782237226;0.999997605376321;0.422465614219849;-0.0032746251910913
bromoethane;108.965;503.8;5565000;0.205275;0.200244446300959;0.867246519935023;2.29422212444168;-0.0035850812308278
bromoethene;106.94922;473.0;7180000;0.276474;;;;
bromotrichloromethane;198.2737;606.0;4970000;0.191987;0.208999075010858;0.832240600967163;1.90698240049395;-0.0085558493767403
butadiene~|~1,3-butadiene;54.09044;425.0;4320000;0.195032;0.160924487625695;0.858944026382427;2.41199365227979;-0.0016097534933369
diacetyl~|~butadione~|~2,3-butanedione;86.0892;546.9;4384000;0.36411;0.418920014483014;0.763727358742614;1.55555983382998;0.0067720030717599
butanal~|~1-butanal~|~butyraldehyde;72.10572;537.2;4410000;0.282553;0.986538338785318;0.999985544416045;0.791336288542986;0.004157814484451
butane~|~n-butane;58.1222;425.12;3796000;0.200164;0.415360603721693;0.84900688091011;1.32048662681448;-0.0034364762549558
butanedinitrile;80.08796;770.0;3540000;0.558691;;;;
butanethiol~|~1-butanethiol~|~butyl mercaptan~|~n-butyl mercaptan;90.1872;570.1;3970000;0.271361;0.302621494054219;0.831167646250155;1.82972290686228;0.0015206967036133
butanone~|~2-butanone~|~methyl ethyl ketone;72.10572;535.5;4150000;0.323369;0.221987959041311;0.848575685497905;2.57220470400102;0.0077850220258087
butenyne~|~1-buten-3-yne~|~vinylacetylene;52.07456;454.0;4860000;0.106852;1.00190453278676;0.999998098560865;0.56191212937077;0.003170807858492
butoxide~|~ethyloxirane~|~1,2-epoxybutane;72.10572;526.0;4390000;0.23453;0.670067479760663;0.81635223362443;0.942511258628697;0.0069418774330886
butylbenzene~|~n-butylbenzene;134.21816;660.5;2890000;0.394149;0.467608556614866;0.821319998463934;1.6575196971176;0.0031630689956553
butylbutyrate~|~butyl butanoate~|~n-butyl n-butyrate;144.21144;616.0;2540000;0.48152;0.287790793307951;0.829655631432214;2.6654288202637;0.0070277762273257
butylcyclohexane~|~n-butylcyclohexane;140.2658;667.0;2570000;0.274326;1.55622421441942;0.999997878864409;0.477588070142207;0.0115336082609657
butylcyclopentane~|~n-butylcyclopentane;126.23922;621.0;2720000;0.37188;0.449087200558378;0.810706381551305;1.61724279176522;0.0040907107111128
butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate;102.1317;559.0;3510000;0.387793;0.472955100007535;0.794855676159714;1.55236069225752;0.0050717051916659
butylnonanoate~|~n-butyl nonanoate;214.34434;674.0;1740000;0.727738;;;;
butylvinylether~|~1-(ethenyloxy)butane;100.15888;536.0;3120000;0.380171;0.573316679797314;0.832156271017476;1.41540761701415;0.0003398039913461
butyne~|~1-butyne~|~ethylacetylene;54.09044;440.0;4600000;0.246976;1.32278461484328;0.999946129038566;0.524713847083071;-0.0020899731043016
butyricacid~|~butanoic acid~|~n-butyric acid~|~n-butanoicacid;88.1051;615.7;4060000;0.675003;0.422882312254067;0.840694893369039;2.70514224883697;0.0178648089301074
butyronitrile~|~butanenitrile~|~n-butyronitrile;69.1051;585.4;3880000;0.3601;0.336157340232249;0.870226134461728;2.25400346609098;0.0269023321326684
camphene~|~2,2-dimethyl-3-methylenebicyclo[2.2.1]heptane;136.23404;638.0;2750000;0.295744;0.471701758771539;0.81226219803109;1.37696485803989;0.0159404642635439
camphor;152.23344;709.0;2990000;0.318956;0.19973998849539;0.843774326284657;2.6519567960772;0.010824057202957
caprolactam~|~epsilon-caprolactam~|~1-aza-2-cycloheptanone;113.158;818.2;4621000;0.38504;;;;
caprylicacid~|~octanoic acid~|~n-octanoic acid;144.211;694.26;2779000;0.773427;0.790323118329946;0.798054953481314;1.67040888098192;0.0083862991134393
ccl4~|~tetrachloromethane~|~carbon tetrachloride;153.8227;556.35;4560000;0.192552;0.197442592691477;0.828760892061788;1.93730785985548;-0.0027886451272687
cf3br~|~bromotrifluoromethane;148.9099096;340.15;3970000;0.170367;1.32455762275934;0.893000605039678;0.445733619468379;-0.0032762068445612
r11~|~cfcl3~|~trichlorofluoromethane;137.3681032;471.2;4408000;0.189365;0.359154185239034;0.829665843286303;1.36747525134535;-0.0047384616435534
ch2br2~|~dibromomethane;173.83458;611.0;7170000;0.20945;0.485444803782625;0.815883635755683;1.12085169008936;-0.0085448701204271
ch2cl2~|~dichloromethane;84.93258;510.0;6080000;0.198622;1.34474468086879;0.999981041067759;0.464244480889438;0.0028159250980772
ch2clbr~|~bromochloromethane;129.38358;557.0;6470000;0.20639;1.04043837688832;0.999998407248613;0.638091415003182;-0.0018423503280615
ch3br~|~bromomethane;94.93852;464.0;6929000;0.153426;0.2957710977891;0.841008981499243;1.45762038605639;-0.0007021996634567
ch3i~|~iodomethane~|~methyl iodide;141.939;528.2;6600000;0.156651;0.194909736960914;0.84798881956722;1.84736326425751;0.0013043189380375
chbr3~|~bromoform~|~tribromomethane;252.73064;696.0;6090000;0.156117;0.93906462957665;0.736015864696486;0.587639388141061;-0.0087606988381376
chcl3~|~chloroform~|~trichloromethane;119.37764;536.4;5472000;0.221902;0.264938027218184;0.828353230722487;1.7606694862593;-0.0049151558064376
r22~|~chf2cl~|~chlorodifluoromethane~|~difluorochloromethane;86.4684464;369.3;4971000;0.219249;0.52400322230819;0.828120065938193;1.11420735559532;-0.0000947065363539
r21~|~chfcl2~|~dichlorofluoromethane;102.9230432;451.58;5184000;0.204837;0.150720173220922;0.848209667273125;2.44409073558515;-0.0017870824567547
chinoline~|~quinoline;129.15858;782.15;4860000;0.346481;0.28213252171084;0.852725345238625;2.3438211156831;-0.0122053157517421
chloroacetaldehyde;78.49762;555.0;5370000;0.329702;0.153586982570163;0.831252040610472;2.87911316000163;0.0165017463930697
chloroaceticacid~|~chloroethanoic acid;94.49702;686.0;5780000;0.546101;0.23878110437856;0.819558369884472;3.12058841196855;0.0175567105282612
methyl chloroacetate~|~methyl chloroethanoate~|~chloroaceticacidmethylester;108.5236;600.0;4500000;0.434042;0.604880474799117;0.82999662081996;1.46701734657259;0.0072281773393856
chlorobenzene~|~monochlorobenzene;112.5569;632.35;4519100;0.249857;0.360699928829818;0.825185018245698;1.55157679332101;0.0013891337727468
chlorocyclohexane;118.605;638.0;3827000;0.261133;0.185562904889869;0.85146928875019;2.52590615037071;0.0026249668314878
chloroethane~|~ethyl chloride;64.5141;460.35;5270000;0.188591;0.369203766163384;0.825209444715245;1.33768452730314;0.0010435660671028
chloroethene~|~vinyl chloride;62.49822;432.0;5670000;0.100107;0.992114937379035;0.356309098992954;0.471510073017636;-0.0011911723385869
chloromethoxymethane~|~chloromethyl methyl ether;80.5135;521.0;5030000;0.26976;1.12191836530878;0.999983977933814;0.667595851142372;0.0020945177183904
r115~|~chloropentafluoroethane~|~1-chloro-1,1,2,2,2-pentafluoroethane;154.466416;353.15;3157000;0.251413;0.718519023669914;0.870177174627188;0.957123670047811;-0.0062207534089777
r13~|~chlorotrifluoromethane;104.4589096;302.0;3870000;0.171662;0.141328410249074;0.858414582467575;2.41980558109822;-0.0038903413151374
chrysene;228.28788;979.0;2390000;0.603008;0.314479927766514;0.804597612269298;2.75247240945588;0.0827101873709445
cinnamicacid;148.15862;797.0;3540000;0.712052;0.19147901116853;0.794222246214808;3.77461111121748;0.0235676883984888
cis-1,2-dichloroethene~|~(z)-1,2-dichloroethene~|~cis-1,2-dichloroethylene;96.94328;544.0;5190000;0.134865;1.60044389544194;0.999996961009462;0.344551937056768;0.0069134429707319
cis-1,3-dichloropropene;110.97;594.4;4704000;0.22775;1.15684424777885;0.971105471123416;0.594099948137253;0.0039395328683298
cis-1,4-dimethylcyclohexane;112.21264;598.15;2938430;0.23114;1.36939480544153;0.9999979961921;0.499049834160127;0.0092041426610488
cis-1,8-terpin;172.265;694.8;2949000;1.08005;0.453526545792326;0.807150813396684;3.41507486034284;-0.0452513377673119
cis-1-propenylbenzene;118.1757;671.0;3360000;0.341093;1.23113111297717;0.999998150339617;0.676732232031464;0.0091222986919963
2-butene~|~(z)-2-butene~|~cis-2-butene;56.10632;435.5;4210000;0.201877;0.452784067916725;0.819315399141845;1.17938422253813;-0.0013958428885047
cis-2-butene-1,4-diol;88.10512;678.0;5200000;1.17501;;;;
cis-2-decene~|~trans-2-decene;140.2658;621.0;2180000;0.475175;0.386087944238353;0.792398038628122;2.01558410602793;0.0135873111072643
cis-2-dodecene;168.31896;663.0;1890000;0.56922;0.452121255379747;0.791329050045309;2.05144950326281;0.0183164596906902
cis-2-heptene~|~2-heptene, (z)-;98.18606;543.7;2840000;0.336337;0.241554469668312;0.846512015514198;2.48703094373825;0.0066429246082015
cis-2-methylcyclohexanol;114.18546;614.0;3790000;0.68049;0.32187025200789;0.820607587630276;3.09760581401279;-0.0113063182722743
cis-2-nonene;126.239;598.1;2370000;0.430386;1.08330902523781;0.998699571406923;0.910258798580408;0.0118725937928841
cis-3-heptene;98.18606;545.0;2840000;0.294912;0.389903535637188;0.797618645053021;1.5222960417725;0.0069396439862629
cis-3-methylcyclohexanol;114.18546;625.0;3790000;0.694277;0.722291145858977;0.795496976741319;1.67100291225311;-0.0134151235244689
cis-4-methyl-2-pentene~|~(z)-4-methyl-2-pentene~|~4-methyl-cis-2-pentene;84.15948;499.0;3220000;0.244178;1.18619316396814;0.999998263781387;0.595243719757295;-0.0029895559434544
cis-4-methylcyclohexanol;114.18546;622.0;3790000;0.688003;0.334345197163225;0.819368241204757;3.04400950511751;-0.0143937364854894
(z)-4-octene~|~cis-4-octene;112.21264;568.0;2590000;0.385401;0.233289782530589;0.841188626343939;2.69650361684462;0.0077095088145342
cis-9-octadecenoicacid~|~(z)-9-octadecenoic acid;282.46136;781.0;1390000;1.18222;0.78644984871243;0.824247954884514;2.3971659400715;0.0308312597615926
2-butenal~|~cis-crotonaldehyde;70.08984;554.0;4590000;0.3241;1.23189447275328;0.999955269681467;0.660806976275682;0.0059824997369396
cis-decalin~|~decahydronaphthalene~|~cis-decahydronaphthalene;138.24992;703.6;3200000;0.279061;1.43959736483746;0.99096284041832;0.5057795403851;0.0024787621440019
cis-stilbene~|~(z)-1,2-diphenylethene;180.24508;784.0;2740000;0.475803;0.281614122519784;0.837600346174025;2.76028652160435;0.0145447055588444
citraconicacid;130.09874;829.0;4240000;0.926873;0.522495658850153;0.810624630691623;2.74757689691077;0.0377563650096384
cl2~|~chlorine;70.906;417.15;7710000;0.0688183;1.07864099199459;0.999875288984225;0.430685357828466;-0.0014608788337024
carbon monoxide;28.0101;132.92;3499000;0.0481621;0.0996675797071818;0.878228997479482;2.15085703685188;-0.0036766374573121
carbon dioxide;44.0095;304.21;7383000;0.223621;0.178351313291442;0.859029468643349;2.41073648335997;-0.0011373632655862
crotylglycolether;116.158;643.9;3387000;0.5532;0.192467291673931;0.796298001418198;3.17760988803494;0.0072629239741164
cs2~|~carbon disulfide;76.1407;552.0;7900000;0.110697;0.633543924102457;0.897646434043513;0.727571289180856;-0.0005830252310288
cumene-hydroperoxide~|~cumene hydroperoxide;152.19038;605.0;3340000;0.995;;;;
ethyl cyanoacetate~|~cyanoaceticacidethylester;113.11458;679.0;3340000;0.558431;0.624470413427981;0.817653318420185;1.65749007260754;0.0415086679395814
methyl cyanoacetate~|~cyanoaceticacidmethylester;99.088;687.0;3810000;0.541281;0.322842443428605;0.820747838692747;2.62983387444781;0.0341047904265173
cyclobutane;56.10632;459.93;4980000;0.18474;0.213669099859762;0.863824312788047;2.06775752064421;-0.0023922148862202
cycloheptane;98.18606;604.2;3820000;0.240842;0.240581780398537;0.847076081555421;2.08565521535943;-0.0053516146989479
cycloheptene;96.17018;598.0;4010000;0.251706;1.27803447847655;0.999985540634005;0.551885569372176;-0.0093040650995241
cyclohexane;84.15948;553.8;4080000;0.208054;0.372945393097475;0.81186379985009;1.35256209720413;-0.0042334375099169
cyclohexanecarboxaldehyde;112.17;639.4;3579000;0.382685;0.245854426202014;0.844485213150563;2.6399097459537;0.0070877377888354
cyclohexanol;100.15888;650.1;4260000;0.369047;3.00025801075302;0.630484009911969;0.362901743073604;0.0043535309040284
cyclohexanone;98.143;653.0;4000000;0.299006;0.267291848961788;0.834556315804834;2.10734317761309;0.0169818545317866
cyclohexene;82.1436;560.4;4350000;0.212302;0.857371399441362;0.881632992823828;0.747734234183496;-0.0031752321619889
cyclohexylamine;99.17412;615.0;4200000;0.360376;0.224918092767786;0.845851368330179;2.616994719901;-0.0108703591808108
cyclohexylbenzene;160.25544;744.0;2880000;0.378294;1.72615158737679;0.975882300039948;0.501201678089367;0.0005485524185207
cyclohexyl-hydroperoxide~|~cyclohexyl hydroperoxide;116.15828;685.0;4210000;0.757071;0.797889243372297;0.835961075124632;1.69969096374134;-0.0088729397058831
cyclooctane;112.21264;647.2;3560000;0.252353;0.132384643831057;0.837196729927952;2.69424523251888;-0.0041195217258566
cyclooctene;110.19676;632.0;3680000;0.280425;0.730606420105409;0.749683166290849;0.912557592273815;-0.0053567928403584
cyclopentadiene~|~1,3-cyclopentadiene;66.10114;507.0;5150000;0.202005;0.181133755041236;0.865661903088957;2.31603726427255;-0.0037947940677224
cyclopentanamine~|~cyclopentylamine;85.14754;584.0;4640000;0.329354;1.08008881604103;0.999998709405712;0.777067101731922;-0.0053221505591375
cyclopentane;70.1329;511.7;4510000;0.194874;0.395955296708731;0.826916770659264;1.29391867551575;-0.0019882899398119
cyclopentanone;84.11642;624.5;4600000;0.287647;0.787860044950041;0.874527841833249;0.945955304112137;0.0132311836567331
cyclopentene;68.11702;507.0;4800000;0.19611;0.581671690513312;0.85899292058549;1.0078587194495;-0.0048024498322322
cyclopentylaceticacid;128.16898;708.0;3620000;0.614415;1.68432593873624;0.99998982394691;0.693520370384873;0.0053325341137795
cyclopropanamine~|~cyclopropylamine;57.09438;508.6;5748000;0.303812;0.285342107367162;0.868809816081522;2.27299239232113;-0.0008204238328923
cyclopropane;42.07974;398.0;5540000;0.127829;0.213111011934208;0.857164442230414;1.75690139490605;-0.0030580181837634
cyclopropanecarboxamide;85.10448;779.1;5739000;0.572581;0.394324869960234;0.805749151933618;2.32510362190118;0.025776601266272
cyclopropanecarboxylic acid;86.0892;671.0;5995000;0.604847;1.1530648131913;0.99646846782525;1.06236441224495;-0.0046884655099552
perfluorobutane~|~decafluorobutane~|~n-perfluorobutane;238.027;386.35;2323000;0.366444;0.567481498873345;0.825165121284455;1.38441453542944;-0.0080918050524298
d5~|~decamethylcyclopentasiloxane;370.77;617.4;1035000;0.622268;1.49111386173827;0.999998749589672;0.799737476266367;0.027826357373513
md2m~|~decamethyltetrasiloxane;310.685;599.4;1190000;0.659628;1.19312545075494;0.969997889468372;1.07832683936557;-0.0203783122508793
decanal~|~1-decanal;156.2652;674.0;2600000;0.520066;1.39518154916589;0.99999834271259;0.767271444238253;-0.0167885944681026
decanedioicacid;202.24752;845.0;2500000;0.960796;;;;
dibutyl sebacate~|~dibutyl decanedioate~|~decanedioicaciddibutylester;314.46016;768.0;1320000;1.12446;0.660652816108173;0.816952421432695;2.66999170901797;0.0275108531798845
decanoic acid~|~n-decanoicacid;172.265;722.1;2280000;0.813724;;;;
methyl decanoate~|~decanoicacidmethylester;186.291;686.9;1942000;0.549138;1.70737285796651;0.999982111418082;0.633378562634577;0.0310327749260771
ethyl caprate~|~ethyl decanoate~|~decansaeureethylester;200.318;688.1;1788000;0.625326;0.147523371051553;0.764834706449918;3.36702135773782;0.0310361427823639
decylbenzene~|~n-decylbenzene~|~1-phenyldecane;218.37764;753.0;1770000;0.679718;0.363562231667388;0.827999267161558;2.94318271163396;0.0197539146600631
decylcyclohexane~|~n-decylcyclohexane;224.42528;751.25;1650000;0.662663;0.615398261246959;0.815414690591818;1.91914468597454;0.0212611424172909
neoabietic acid~|~dehydro(2)abieticacid;302.451;812.0;1670000;0.859767;0.362195246731476;0.81021523479475;3.33819630214709;0.0129091898272935
dehydroabietic acid~|~dehydro(3)abieticacid;300.43512;828.0;1750000;0.91535;0.394172406010689;0.810751271108625;3.32504330724697;0.004660115409998
dehydroabietylamine;285.46684;863.0;1700000;0.741532;0.652394183695541;0.820469337424062;1.96718856161284;0.0333359513290919
dextrose;180.15588;755.0;4820000;2.3867;;;;
di-(2-chloroethoxy)methane~|~bis(2-chloroethoxy)methane;173.038;696.2;3066000;0.522983;0.67971241599318;0.85725208251962;1.54801810209656;0.015551078364337
di-2-ethylhexylphthalate~|~bis(2-ethylhexyl) 1,2-benzenedicarboxylate;390.55612;806.0;1180000;1.14203;;;;
allyl ether~|~diallylether;98.143;550.6;3199000;0.276223;1.31718243328409;0.985059414736176;0.568973410598482;0.0100363718347787
diallylmaleate;196.19988;693.0;2330000;0.788603;0.754056306198348;0.831948392499636;1.83808409831264;0.0136242205930202
diallylphthalate;246.259;790.2;2096000;0.734475;0.867232779623544;0.839994465988637;1.54375387580111;0.0255689998296753
diallylsulfide~|~3,3'-thiobis-1-propene;114.209;653.53;3359000;0.0823747;0.351541309807873;0.0000054121947506;0.466217585115027;0.0248789940260883
diamylketone~|~undecan-6-one;170.292;678.5;2052000;0.592776;0.192395761796405;0.805925444107451;3.44664392560663;0.0185024921630582
dibenzylether;198.26036;777.0;2560000;0.590759;1.29919519976806;0.918492951382717;0.873299918106425;0.0116511501949764
dibromodifluoromethane;209.8155064;478.0;4070000;0.108458;1.22276039526943;0.999997631632397;0.422231750985737;0.0118490479034905
dibutylamine~|~di-n-butylamine;129.24316;602.3;2570000;0.529628;0.287096187531163;0.832322919551637;2.85850612678127;-0.0055149671389748
dibutylphthalate~|~di-n-butyl phthalate~|~dibutyl 1,2-benzenedicarboxylate;278.34348;781.0;1750000;0.956874;1.03251733598269;0.835833132826293;1.3583465192353;0.0456709661764022
dichloroacetaldehyde;112.94268;555.0;4950000;0.343679;0.227377389588708;0.833593097828526;2.49984877330546;0.0046119279242106
dichloroaceticacid~|~2,2-dichloroacetic acid;128.94208;686.0;5170000;0.55499;0.609756455826868;0.818309192404205;1.68853226134044;0.0051241831982661
r12~|~dichlorodifluoromethane;120.9135064;384.95;4125000;0.179718;0.149342346775456;0.858676217680832;2.41594044658004;-0.0042194748716598
dicumene~|~2,3-dimethyl-2,3-diphenylbutane;238.36728;805.0;1990000;0.520782;0.248517656985028;0.824845990328093;3.00750408537778;0.0600690896399336
dicyclohexyl sulfide;198.368;802.0;2650000;0.395523;0.503627714349916;0.838190957404428;1.63103815066583;-0.0071668061075803
dicyclopentadiene~|~3a,4,7,7a-tetrahydro-4,7-methanoindene;132.20228;660.0;3060000;0.288011;0.124030297342715;0.830081822543853;2.85031837880672;0.0087851176722313
diethanolamine;105.13564;736.6;4270000;0.952882;0.572113647589888;0.837952661354181;2.75391977071352;0.0248077755949943
ethylal~|~diethoxymethane;104.14758;524.0;3280000;0.429674;0.212834636495579;0.830630831134667;2.89117584092098;-0.0054491340918934
diethylamine;73.13684;496.6;3710000;0.303856;1.18755308761572;0.942647279508152;0.659758482620397;0.0026902248815168
diethyl carbonate;118.1311;576.0;3390000;0.485692;0.353331083399003;0.853005591982884;2.5018391597479;0.0016628615555405
diethyldisulfide~|~3,4-dithiahexane;122.2522;642.0;3870000;0.346925;0.280357179622365;0.859169638702571;2.40867618418105;-0.0063753016163798
deg~|~diethylene glycol;106.1204;744.6;4600000;0.622105;0.291479748786683;0.812053288827546;3.0298174751013;0.0202151306117362
5,8,11-trioxapentadecane~|~diethyleneglycoldibutylether~|~diethylene glycol di-n-butyl ether;218.33304;680.0;1760000;0.845533;0.636159660203808;0.859351514972273;2.40600677517598;0.00303215709968
3,6-dioxa-1-decanol~|~diethyleneglycolmonobutylether;162.22672;692.3;2790000;0.654772;;;;
3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethyleneglycolmonoethylether;134.17356;656.0;3140000;0.680756;1.1287710897046;0.895365582284956;1.0157887825157;0.0094082619211007
diethyl ether;74.1216;466.7;3640000;0.281065;0.915777623404439;0.845322245558113;0.798291265505147;0.0008391231520612
diethylmaleate;172.17848;680.0;2610000;0.665806;0.744905296913286;0.911167448090352;1.78749759564858;-0.0095082482823836
diethylmalonate~|~diethyl 1,3-propanedioate;160.16778;653.0;2780000;0.615468;1.14417743425486;0.994604890849527;1.08296879303302;0.0067141486842102
diethylmethylamine~|~n,n-diethylmethylamine;87.1635;506.1;3343000;0.30512;0.192060117459094;0.844781588292237;2.6348901275218;-0.0072066755788896
diethylphthalate~|~diethyl 1,2-benzenedioate;222.23716;776.0;2260000;0.624923;0.283702309691773;0.818923548099076;3.13462909862314;0.0292737964485296
3-thiapentane~|~diethylsulfide;90.1872;557.15;3960000;0.29002;0.666135340549012;0.832598608580497;1.05446214961797;-0.0011554876302089
diglyme~|~2,5,8-trioxanonane~|~diethylene glycol dimethyl ether;134.17356;608.0;2860000;0.577497;0.321657293959053;0.832616929812531;2.85288949976703;0.0034441027707631
dihexylphthalate~|~di-n-hexyl phthalate;334.4498;793.0;1400000;1.12454;0.71957686376217;0.807093651314284;2.18318743744747;0.0499804391774916
gamma-valerolactone~|~dihydro-5-methyl-2(3h)-furanone;100.11582;727.0;4840000;0.40304;0.413772868156437;0.882343474217105;2.10040038590473;0.0061502998598259
diiodomethane;267.83552;747.0;5470000;0.140469;0.0355263608067622;0.836181797775393;2.78615729477245;0.0244685106624526
diisobutylphthalate;278.34348;762.0;1780000;0.915837;0.608996189796962;0.816647332038057;2.43413181692722;0.0012200213189482
diisodecyl-phthalate;446.66244;908.0;1000000;1.14;;;;
diisooctylphthalate;390.55612;851.0;1180000;1.08797;0.69703485763173;0.814049522769748;2.48051709217502;0.0457247867632428
diisopentylsulfide;174.347;664.4;2181000;0.597102;0.668953163517519;0.852910185713499;1.71386637035556;-0.0029886722521665
diisopropylamine~|~di-isopropyl amine;101.19;523.1;3200000;0.388315;0.379806175823771;0.877504287587301;2.15991907345615;-0.0209602490472126
diisopropyl ether~|~di-isopropyl ether;102.17476;500.05;2880000;0.338683;1.2731726937497;0.999998452704096;0.646414037515861;-0.0061123826372281
dilacticacid;162.1406;660.0;3480000;0.906812;0.560862353145694;0.819735914607944;2.59596647040645;-0.0289542092315271
dilactide(dl);144.12532;690.1;3585000;1.1997;;;;
methylal~|~dimethoxymethane;76.09442;480.6;3950000;0.285565;0.0854174851160273;0.823096067147114;3.04418352172799;0.0116362612859543
dimethylamine;45.08368;437.2;5340000;0.299885;1.36033564913418;0.851038198821362;0.572745811547848;0.0009079611249029
dimethyl carbonate;90.07794;548.0;4500000;0.384621;0.308775329150758;0.858829151704704;2.41368542030327;0.0081245922357966
2,3-dithiabutane~|~dimethyldisulfide;94.19904;615.0;5360000;0.205916;0.641832146132776;0.817511066477346;0.913259571011279;-0.0047627321583592
dimethyl ether;46.06844;400.1;5370000;0.200221;0.610296629525008;0.849792660332186;0.966277991190567;-0.0021946433374447
dimethylformamide~|~n,n-dimethylformamide;73.09378;649.6;4420000;0.31771;0.379705448907659;0.832357166716099;1.75065004584297;0.0348778103510685
dimethylmaleate;144.12532;675.0;3220000;0.562362;0.366261219995272;0.814517417685336;2.45286409403155;0.0210955668002526
dimethylmalonate~|~dimethyl 1,3-propanedioate;132.11462;622.4;4074000;0.828946;0.648009379217089;0.865442704943153;2.31907876492117;-0.0136402129186922
dimethylphthalate~|~dimethyl 1,2-benzenedicarboxylate;194.184;766.0;2780000;0.656848;0.599889620057813;0.827355501714892;1.83102178327;0.023031700412833
dimethylsilane;60.17042;402.0;3560000;0.129957;0.163458383633038;0.873135832278749;2.21570228527529;0.0000084579170593
