Clapeyron Database File
PPCSAFT Unlike Parameters; Rehner et al.(2023)
species1,species2,k
methyl methacrylate~|~methacrylic acid methyl ester,"dmmea~|~dimethylethanolamine~|~n,n-dimethylethanolamine~|~2-(dimethylamino)-ethanol~|~2-(n,n-dimethylamino)ethanol",0.0182797954722735
methyl methacrylate~|~methacrylic acid methyl ester,nonane~|~n-nonane,0.0331842535060877
methyl methacrylate~|~methacrylic acid methyl ester,1-bromopropane~|~propyl bromide,0.0042510949925639
methyl methacrylate~|~methacrylic acid methyl ester,carbon dioxide,0.0533170661340684
methyl methacrylate~|~methacrylic acid methyl ester,methyl 2-hydroxy-2-methylpropanoate~|~alpha-hydroxy-isobutyric acid methyl ester,-0.0601280870901429
2-methyl-2-butene,2-methyl-1-butene,3.3927532913477164e-5
2-methyl-2-butene,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.0105814501140354
2-methyl-2-butene,methylformate~|~methyl methanoate,0.0540701671113055
2-methyl-2-butene,"cyclopentadiene~|~1,3-cyclopentadiene",0.0063554815594833
2-methyl-2-butene,"perfluorotriethylamine~|~pentadecafluoro-n,n-diethylethanamine",0.077707354792578
2-methyl-2-butene,3-methyl-2-butanone~|~methyl isopropyl ketone,0.0111663323158065
2-methyl-2-butene,pentyne~|~1-pentyne,0.0105215478882176
2-methyl-2-butene,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,0.007666080385336
2-methyl-2-butene,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.0046052368219645
2-methyl-2-butene,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,0.0071853741078878
2-methyl-2-butene,carbon dioxide,0.1189728997226014
2-methyl-1-butene,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.0025420554915764
2-methyl-1-butene,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,0.0019441515488547
2-methyl-1-butene,3-methoxypropionitrile~|~3-methoxypropanenitrile,0.0279647159074272
2-methyl-1-butene,2-butyne~|~dimethylacetylene,0.016162942313368
2-methyl-1-butene,"ethyl tert-amyl ether~|~ethyl tert-pentyl ether~|~4,4-dimethyl-3-oxahexane~|~1,1-dimethylpropyl ethyl ether",0.0056562428330041
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",0.0143851902969089
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.0902852992667881
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,mm~|~hexamethyldisiloxane,-0.0107334292607756
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,"1,4-butadiol~|~1,4-butanediol",-0.0368549695444248
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,2-methyl-1-butanol,2.8208124931243927e-5
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,carbon dioxide,0.0770944576270841
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,isoamyl lactate,0.0463752071784849
hexanoic acid~|~n-hexanoic acid~|~n-pentyl formate,isobutyric acid~|~2-methylpropanoic acid,0.0007715230961225
caprylic acid~|~octanoic acid~|~n-octanoic acid,capric acid~|~decanoic acid~|~n-decanoic acid,0.0046296836313856
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.0716049978032458
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,crotonaldehyde,-0.051895812135745
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",0.0163314605411684
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,dipropyl ether~|~di-n-propylether,0.0020967239238028
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,cumene~|~isopropylbenzene,0.022489313842083
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,"mesitylene~|~1,3,5-trimethylbenzene",0.0210681374701875
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,"2,4,4-trimethyl-1-pentene",0.0244515379886476
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,carbon dioxide,0.0199492268936998
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,o-ethyltoluene~|~1-methyl-2-ethylbenzene~|~1-ethyl-2-methylbenzene,0.0207466671361481
ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,1-iodobutane,0.0230523097152931
isobutylamine~|~2-methylpropylamine~|~2-methyl-1-propanamine,mm~|~hexamethyldisiloxane,0.0097197298867282
furfuryl alcohol~|~2-hydroxymethylfuran,"2,5-dimethylfuran",0.0109227964597262
"2,4-xylenol~|~2,4-dimethylphenol",n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.1818546563570576
"2,4-xylenol~|~2,4-dimethylphenol",chinoline~|~quinoline,-0.05931840256343
"2,4-xylenol~|~2,4-dimethylphenol",carbon dioxide,0.1184490090781011
"3,5-xylenol~|~3,5-dimethylphenol",chinoline~|~quinoline,-0.0578098803805659
"3,5-xylenol~|~3,5-dimethylphenol","2,5-xylenol~|~2,5-dimethylphenol",-0.065467021121287
"3,5-xylenol~|~3,5-dimethylphenol","3,4-xylenol~|~3,4-dimethylphenol",-0.0180024988636066
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",chloroethane~|~ethyl chloride,-0.0126451131857458
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",dipropyleneglycoln-butylether~|~dipropylene glycol butyl ether,-0.0082040245762073
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol","1,4-butadiol~|~1,4-butanediol",0.0179189517197416
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol","propylenecarbonate~|~4-methyl-1,3-dioxolan-2-one",-0.0625895565842139
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",carbon dioxide,0.0329468425460684
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol","2-phenyl-2-propanol~|~aa-dimethyl-benzenemethanol~|~.alpha.,.alpha.-dimethylbenzyl alcohol",0.0810493215323692
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",2-methoxy1-propanol~|~2-methoxy propanol-1~|~2-methoxy-1-propanol,0.0498650927799807
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",tripropylene glycol~|~2-[2-(2-hydroxypropoxy)propoxy]-1-propanol,0.0003727494532836
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",tetrapropylene glycol~|~2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]-1-propanol,0.0509473439562258
thiophene,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.0155870721801315
thiophene,2-methylfuran,0.0029964476674885
thiophene,isobutane~|~2-methylpropane,0.0179159110076507
thiophene,(e)-2-butene~|~trans-2-butene,0.0099756882930302
thiophene,isobutene~|~isobutylene~|~2-methylpropene,0.0085191868317374
thiophene,sulfolane,-0.0146836475204548
thiophene,mea~|~ethanolamine~|~monoethanolamine~|~2-aminoethan-1-ol,-0.0342023737777228
thiophene,dimethyl ether,-0.0051097981184183
thiophene,"2,3-dimethyl-2-butene",0.0116897595655932
thiophene,"2,3-dimethyl-1-butene",0.0037755569655876
thiophene,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,-0.0069543108883716
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,3-pentanone~|~pentan-3-one~|~diethylketone,-0.016599244470273
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,1-hexanol~|~hexan-1-ol,-0.0905012194928177
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,cyclohexylamine,-0.0636254660468866
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",-0.0133889392556058
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,furan,-0.0459050871084929
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,dipropyl ether~|~di-n-propylether,-0.0004085965832623
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"1-trans-3-pentadiene~|~(e)-1,3-pentadiene~|~trans-1,3-pentadiene",-0.0255835667650152
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"butadiene~|~1,3-butadiene",-0.0372967576142536
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,propylbenzene~|~n-propylbenzene,-0.0133905626302071
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,2-ethyl-1-hexanol,-0.0789333609613681
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,2-butene~|~(z)-2-butene~|~cis-2-butene,-0.0054446585187143
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,diphenylmethane,-0.0252254928731037
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,mea~|~ethanolamine~|~monoethanolamine~|~2-aminoethan-1-ol,-0.1230149403125087
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"2,2,3,3-tetrafluoro-1-propanol",-0.0084472915238675
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,2-hexanone,-0.0114626676876572
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,gamma-butyrolactone~|~.gamma.-butyrolactone,0.0071651389433654
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"o-dichloro benzene~|~1,2-dichlorobenzene",-0.0136321432434354
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,-0.0024695570144668
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,cyclopentene,-0.0360737139353282
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,-0.018527235886015
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"r152a~|~difluoroethane~|~1,1-difluoroethane",0.0038783853295947
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,ethanethiol~|~ethyl mercaptan,-0.0197844328456304
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"r124~|~1-chloro-1,2,2,2-tetrafluoroethane~|~2-chloro-1,1,1,2-tetrafluoroethane",-0.1890887572422956
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,carbon dioxide,0.0378398388064646
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,propene~|~propylene,-0.0017169596904053
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,ethine~|~ethyne~|~acetylene,-0.1190564647631833
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"2,2,2-trifluoroethanol",-0.2024579033015519
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,r32~|~difluoromethane,-0.0403973039767452
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,sulfur dioxide,-0.1496560405462795
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,r161~|~fluoroethane~|~ethyl fluoride,-0.0488118046809536
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,2-phenylethanol,-0.0543513386513395
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,1-chlorohexane,-0.0084711165596718
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,butyne~|~1-butyne~|~ethylacetylene,-0.0408983524647684
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,1-methoxy2-propanol~|~1-methoxy-2-propanol~|~propylene glycol monomethyl ether,-0.0569223417630177
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"r134a~|~tetrafluoroethane~|~1,1,1,2-tetrafluoroethane",-0.0503917705167683
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"3,7-dimethyl-6-octen-1-yn-3-ol",-0.1796117964958918
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"r236fa~|~1,1,1,3,3,3-hexafluoropropane",-0.0901344372567648
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"r245fa~|~1,1,1,3,3-pentafluoropropane",-0.0712112827393992
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"r1234yf~|~2,3,3,3-tetrafluoropropene~|~2,3,3,3-tetrafluoro-1-propene~|~2,3,3,3-tetrafluoroprop-1-ene",-0.0434151234230505
n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,"r1234zee~|~r1234ze(e)~|~trans-1,3,3,3-tetrafluoropropene~|~(e)-1,3,3,3-tetrafluoroprop-1-ene",-0.0481039987911197
3-pentanone~|~pentan-3-one~|~diethylketone,3-hexanone,-0.0104386659288401
3-pentanone~|~pentan-3-one~|~diethylketone,4-heptanone,-0.0079970341738129
3-pentanone~|~pentan-3-one~|~diethylketone,"1,3-dichloropropane",-0.0106027456583325
3-pentanone~|~pentan-3-one~|~diethylketone,carbon dioxide,0.0527570186361165
3-pentanone~|~pentan-3-one~|~diethylketone,"1,4-dichlorobutane",-0.0067849408214481
3-hexanone,4-heptanone,-0.0053276005131285
4-heptanone,nonane~|~n-nonane,0.0192969175733163
butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate~|~formic acid butyl ester,butanal~|~1-butanal~|~butyraldehyde,-0.0141802376267407
butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate~|~formic acid butyl ester,nonane~|~n-nonane,0.0271136498408468
butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate~|~formic acid butyl ester,isobutylformate~|~2-methylpropyl methanoate,0.0013116238464688
butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate~|~formic acid butyl ester,carbon dioxide,0.0243011271640498
2-methylfuran,2-methyltetrahydrofuran,-0.0044850250416211
2-methylfuran,furan,0.011706720236838
2-methylfuran,propanal~|~1-propanal~|~propionaldehyde,-0.0142021395588103
methylformate~|~methyl methanoate,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",0.0713606651771836
methylformate~|~methyl methanoate,nonane~|~n-nonane,0.0755429967625507
methylformate~|~methyl methanoate,propylformate~|~n-propylformate~|~propyl methanoate~|~n-propylmethanoate~|~formic acid propyl ester,-0.0044880790127953
methylformate~|~methyl methanoate,dimethyl carbonate~|~carbonic acid dimethyl ester,-0.0006587403696786
methylformate~|~methyl methanoate,methanethiol~|~methyl mercaptan,0.0171513306699648
methylformate~|~methyl methanoate,dimethyl ether,0.0040738206844417
methylformate~|~methyl methanoate,carbon dioxide,-0.0942096796897035
methylacetamide~|~n-methylacetamide,propionitrile~|~propanenitrile,-0.0848877826715752
methylacetamide~|~n-methylacetamide,cumene~|~isopropylbenzene,0.0075178505728089
methylacetamide~|~n-methylacetamide,cyclooctane,0.0152991633437626
2-methyltetrahydrofuran,cumene~|~isopropylbenzene,-0.0023509354324561
2-methyltetrahydrofuran,chlorocyclohexane,-0.0055946564532898
2-methyltetrahydrofuran,carbon dioxide,0.073827251484988
2-methyltetrahydrofuran,bromocyclohexane,0.0046448106910624
2-methyltetrahydrofuran,gamma-valerolactone~|~tetrahydro-5-methyl-2-furanone~|~dihydro-5-methyl-2(3h)-furanone,-0.0425720041251779
chloroacetic acid~|~chloroethanoic acid,"dichloroacetic acid~|~2,2-dichloroacetic acid",-0.1334794970940591
1-hexanol~|~hexan-1-ol,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",-0.0196925970300294
1-hexanol~|~hexan-1-ol,1-octanol~|~octan-1-ol,-0.0010032575789625
1-hexanol~|~hexan-1-ol,dimethyl carbonate~|~carbonic acid dimethyl ester,0.0150276699282982
1-hexanol~|~hexan-1-ol,deg~|~diethylene glycol,0.0120874192729119
1-hexanol~|~hexan-1-ol,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",-0.0490319046456118
1-hexanol~|~hexan-1-ol,d-(+)-limonene~|~(r)-1-methyl-4-(1-methylethenyl)cyclohexene,0.0115360131312275
1-hexanol~|~hexan-1-ol,butyronitrile~|~butanenitrile~|~n-butyronitrile,-0.0341895680341987
1-hexanol~|~hexan-1-ol,carbon dioxide,6.632298882242902
1-hexanol~|~hexan-1-ol,"2,5-dimethylfuran",-0.0067221263161675
perfluorobenzene~|~hexafluorobenzene,1-decanol~|~decan-1-ol,0.0419020231425051
perfluorobenzene~|~hexafluorobenzene,methylpropionate~|~methyl propanoate,-0.0019796078515317
perfluorobenzene~|~hexafluorobenzene,hexadecane~|~n-hexadecane,0.0366783375362289
perfluorobenzene~|~hexafluorobenzene,isopropylcyclohexane~|~(1-methylethyl)cyclohexane,0.054524636464035
perfluorobenzene~|~hexafluorobenzene,perfluoromethylcyclohexane~|~(trifluoromethyl)undecaflurocyclohexane,0.0151581563749678
perfluorobenzene~|~hexafluorobenzene,thp~|~tetrahydropyran,0.005414292212538
perfluorobenzene~|~hexafluorobenzene,carbon dioxide,0.0667813469418444
acrylic acid~|~propenoic acid,nonane~|~n-nonane,-0.0192650307491427
acrylic acid~|~propenoic acid,"1,1-dichloroethene~|~1,1-dichloroethylene",-0.0253756978633692
cyclohexylamine,nonane~|~n-nonane,0.004377332392603
cyclohexylamine,chlorocyclohexane,-0.0160262808560176
cyclohexylamine,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,-0.0248466860658632
perfluoroheptane~|~perfluoro-n-heptane~|~hexadecafluoroheptane,ethene~|~ethylene~|~1-ethylene,0.0275014214325025
"2,3-dimethylpentane",methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.0087406623064204
"2,3-dimethylpentane",tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,0.0074518240018406
perfluorotributylamine,perfluorohexane~|~n-perfluorohexane~|~perfluoro-n-hexane,0.0038638759646279
isobutyric acid~|~2-methylpropanoic acid,bucooh~|~n-bucooh~|~pentanoic acid~|~n-pentanoic acid,-0.0096088179494625
isobutyric acid~|~2-methylpropanoic acid,2-ethyl-1-hexanol,0.0848262926125385
isobutyric acid~|~2-methylpropanoic acid,"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",0.0207777719229207
isobutyric acid~|~2-methylpropanoic acid,t-butyl hydroperoxide~|~tert-butylhydroperoxide~|~tert.butyl hydroperoxide,0.058462240759084
"2-methyl-2,4-pentanediol",ethylcyclohexane,-0.0325858842345025
"2-methyl-2,4-pentanediol","1,4-butadiol~|~1,4-butanediol",-0.011330853781609
crotonaldehyde,butanal~|~1-butanal~|~butyraldehyde,-0.0188640481874824
crotonaldehyde,"paraldehyde~|~2,4,6-trimethyl-1,3,5-trioxane",-0.0181479847327039
crotonaldehyde,carbon dioxide,-0.0122353444501831
methyl benzoate~|~benzoic acid methyl ester,"dimethyl isophthalate~|~dimethyl 1,3-benzenedicarboxylate~|~1,3-benzenedicarboxylicaciddimethylester",-0.0064379863738796
methyl benzoate~|~benzoic acid methyl ester,carbon dioxide,0.0822735802314515
methyl benzoate~|~benzoic acid methyl ester,ethene~|~ethylene~|~1-ethylene,-0.0010966442880431
methyl benzoate~|~benzoic acid methyl ester,ethane,0.1631175301508258
methyl benzoate~|~benzoic acid methyl ester,diisopentyl ether~|~di-(3-methylbutyl) ether,0.0073411661983132
methyl benzoate~|~benzoic acid methyl ester,"dimethyl terephthalate~|~dimethyl 1,4-benzenedicarboxylate~|~1,4-benzenedicarboxylicaciddimethylester",-9.127463057000246e-5
butanal~|~1-butanal~|~butyraldehyde,isobutene~|~isobutylene~|~2-methylpropene,0.0343633166057288
butanal~|~1-butanal~|~butyraldehyde,isobutanal~|~2-methylpropanal,0.0015574762708378
butanal~|~1-butanal~|~butyraldehyde,"diisobutyl ether~|~1,1'-oxybis2-methylpropane",0.0130794106379886
butanal~|~1-butanal~|~butyraldehyde,1-heptyne,-0.0225698332795736
butanal~|~1-butanal~|~butyraldehyde,isobutylformate~|~2-methylpropyl methanoate,-0.0045592314359644
butanal~|~1-butanal~|~butyraldehyde,ethylal~|~diethoxymethane,0.0007359974029624
butanal~|~1-butanal~|~butyraldehyde,carbon dioxide,0.051523343932502
butanal~|~1-butanal~|~butyraldehyde,methane,0.0106251536730753
butanal~|~1-butanal~|~butyraldehyde,propene~|~propylene,0.0316118260454599
butanal~|~1-butanal~|~butyraldehyde,"2,2,4-trimethyl-2-pentene~|~2,4,4-trimethyl-2-pentene",0.0255582313066483
"cyclopentadiene~|~1,3-cyclopentadiene","dicyclopentadiene~|~3a,4,7,7a-tetrahydro-4,7-methanoindene",0.0221627869267584
"cyclopentadiene~|~1,3-cyclopentadiene",cyclopentene,0.0040849792669488
"cyclopentadiene~|~1,3-cyclopentadiene",3-methyl-1-hexene,0.0076544033286029
cis-decalin~|~decahydronaphthalene~|~cis-decahydronaphthalene,biphenyl,0.0120166788005612
cis-decalin~|~decahydronaphthalene~|~cis-decahydronaphthalene,phenanthrene,0.0123558653613485
cis-decalin~|~decahydronaphthalene~|~cis-decahydronaphthalene,carbon dioxide,0.2330991361705545
cis-decalin~|~decahydronaphthalene~|~cis-decahydronaphthalene,methane,0.0463626429289812
cis-decalin~|~decahydronaphthalene~|~cis-decahydronaphthalene,"dibenzofuran~|~dibenzo[bd]furan~|~dibenzo[b,d]furan",0.0303366445699649
isobutane~|~2-methylpropane,propionitrile~|~propanenitrile,0.0003518050992485
isobutane~|~2-methylpropane,"butadiene~|~1,3-butadiene",0.0126111093645016
isobutane~|~2-methylpropane,butene~|~1-butene,0.0019298252316223
isobutane~|~2-methylpropane,3-thiapentane~|~diethylsulfide,0.012513775081546
isobutane~|~2-methylpropane,r13~|~chlorotrifluoromethane,0.043232507780548
isobutane~|~2-methylpropane,isobutene~|~isobutylene~|~2-methylpropene,0.003311790030964
isobutane~|~2-methylpropane,t-butyl hydroperoxide~|~tert-butylhydroperoxide~|~tert.butyl hydroperoxide,0.0458719211775199
isobutane~|~2-methylpropane,dimethyl ether,0.0263917074599625
isobutane~|~2-methylpropane,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.0040495729101337
isobutane~|~2-methylpropane,"r152a~|~difluoroethane~|~1,1-difluoroethane",0.0541420225628766
isobutane~|~2-methylpropane,tetrahydrothiophene,0.0054250417622128
isobutane~|~2-methylpropane,r14~|~perfluoromethane~|~tetrafluoromethane~|~carbon tetrafluoride,0.1243673581649905
isobutane~|~2-methylpropane,carbon dioxide,0.132584582330269
isobutane~|~2-methylpropane,methane,0.0039227386646918
isobutane~|~2-methylpropane,ethene~|~ethylene~|~1-ethylene,0.0188619652257171
isobutane~|~2-methylpropane,ethane,-0.00117086496992
isobutane~|~2-methylpropane,"r143a~|~1,1,1-trifluoroethane",0.046121965500116
isobutane~|~2-methylpropane,r23~|~fluoroform~|~trifluoromethane,0.1121711087275082
isobutane~|~2-methylpropane,"tert-butylacetate~|~1,1-dimethylethyl ethanoate",0.022415792528023
isobutane~|~2-methylpropane,2-thiapropane~|~dimethylsulfide,0.0141204414327444
isobutane~|~2-methylpropane,r32~|~difluoromethane,0.1105168496390178
isobutane~|~2-methylpropane,r125~|~pentafluoroethane,0.0876722192255846
isobutane~|~2-methylpropane,"2,3-dithiabutane~|~dimethyldisulfide",0.0123775015002573
isobutane~|~2-methylpropane,"r134~|~1,1,2,2-tetrafluoroethane",0.1045044021210954
isobutane~|~2-methylpropane,"r134a~|~tetrafluoroethane~|~1,1,1,2-tetrafluoroethane",0.0908253407573898
isobutane~|~2-methylpropane,r13i1~|~trifluoroiodomethane~|~iodotrifluoromethane,0.0134342273453744
isobutane~|~2-methylpropane,tert-butyl mercaptan~|~2-methyl-2-propanethiol,0.0115029819486058
